Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Frame,X/pixels,Y/pixels,Normalised intensity/AU,Included in distribution?,
3204,364.48,1.28919e+006,217,442.689,21.1434,17.0524,True,
3204,364.48,1.28919e+006,218,439.677,18.0963,16.8292,True,
3204,364.48,1.28919e+006,219,441.908,20.4462,14.5868,True,
3204,364.48,1.28919e+006,220,443.002,23.1444,21.7007,True,
3204,364.48,1.28919e+006,221,442.688,22.5587,38.4027,True,
3204,364.48,1.28919e+006,222,440.065,21.8483,38.0686,True,
3204,364.48,1.28919e+006,223,438.718,22.5232,40.946,True,
3204,364.48,1.28919e+006,224,438.623,20.9079,24.5636,True,
3204,364.48,1.28919e+006,225,436.734,20.9944,38.926,True,
3204,364.48,1.28919e+006,226,436.148,18.8403,27.6286,True,
3204,364.48,1.28919e+006,227,433.583,18.8802,15.0194,True,
3204,364.48,1.28919e+006,228,434.002,19.4164,22.5899,True,
3204,364.48,1.28919e+006,229,434.227,21.3874,40.7458,True,
3204,364.48,1.28919e+006,230,436.709,21.5247,43.2749,True,
3204,364.48,1.28919e+006,231,437.684,23.5948,22.0125,True,
3205,705.799,665747,196,227.971,41.1916,35.3669,False,
3205,705.799,665747,197,226.918,40.5957,26.8482,False,
3205,705.799,665747,198,226.323,41.7292,12.5398,False,
3205,705.799,665747,199,222.408,41.725,28.0131,False,
3205,705.799,665747,200,222.701,41.908,27.6212,False,
3205,705.799,665747,201,221.195,42.258,22.2893,False,
3206,26189.1,17942,197,439.768,90.5821,18.2471,False,
3206,26189.1,17942,198,439.424,90.4211,24.5511,False,
3208,9694.2,48470.6,201,112.642,198.735,33.4156,False,
3208,9694.2,48470.6,202,112.185,199.338,26.262,False,
3208,9694.2,48470.6,203,112.988,198.9,26.403,False,
3211,132.967,3.53383e+006,196,102.183,230.954,72.0655,False,
3211,132.967,3.53383e+006,197,107.687,232.686,25.3377,False,
3211,132.967,3.53383e+006,198,107.333,232.843,30.2783,False,
3211,132.967,3.53383e+006,199,102.344,230.956,72.3547,False,
3213,40.6902,1.15478e+007,196,60.6481,327.369,18.6478,False,
3213,40.6902,1.15478e+007,197,66.8941,332.168,29.6691,False,
3214,376.169,1.24913e+006,196,336.941,396.918,30.083,False,
3214,376.169,1.24913e+006,197,337.844,394.273,24.2411,False,
3214,376.169,1.24913e+006,198,338.977,396.116,22.4735,False,
3215,150.105,3.13036e+006,196,594.239,384.615,60.0271,True,
3215,150.105,3.13036e+006,197,594.765,384.457,43.5371,True,
3215,150.105,3.13036e+006,198,592.106,381.341,41.2031,True,
3215,150.105,3.13036e+006,199,595.453,385.248,28.9002,True,
3215,150.105,3.13036e+006,200,594.668,385.191,38.9348,True,
3215,150.105,3.13036e+006,201,590.743,382.062,26.5227,True,
3215,150.105,3.13036e+006,202,587.537,379.119,26.721,True,
3215,150.105,3.13036e+006,203,591.791,378.228,45.8659,True,
3215,150.105,3.13036e+006,204,594.277,381.343,24.4788,True,
3215,150.105,3.13036e+006,205,593.43,381.013,11.6556,True,
3215,150.105,3.13036e+006,206,587.078,377.963,29.3899,True,
3219,2288.11,205359,197,150.894,114.808,17.4278,False,
3219,2288.11,205359,198,151.495,113.742,15.8557,False,
3220,444.895,1.05617e+006,197,492.742,137.667,11.3115,False,
3220,444.895,1.05617e+006,198,493.609,139.772,33.9094,False,
3227,798.974,588109,197,251.733,76.1399,34.0518,False,
3227,798.974,588109,198,252.472,75.2288,40.9002,False,
3227,798.974,588109,199,251.594,75.6696,42.5758,False,
3227,798.974,588109,200,253.953,74.0702,36.7417,False,
3228,57.4737,8.17563e+006,197,541.507,244.179,26.013,False,
3228,57.4737,8.17563e+006,198,541.487,250.183,35.4093,False,
3229,140.548,3.34323e+006,197,67.1856,248.556,30.5605,False,
3229,140.548,3.34323e+006,198,68.8273,252.193,40.1843,False,
3231,242.331,1.93902e+006,198,423.103,25.5228,30.2659,False,
3231,242.331,1.93902e+006,199,419.702,25.1422,38.022,False,
3234,26189.1,17942,199,458.545,241.552,30.5236,False,
3234,26189.1,17942,200,458.602,241.702,54.8271,False,
3234,26189.1,17942,201,459.506,241.749,57.6463,False,
3235,1843.78,254848,198,186.025,377.652,20.9223,False,
3235,1843.78,254848,199,185.002,378.42,16.067,False,
3238,317.603,1.47947e+006,199,480.388,161.6,22.1728,True,
3238,317.603,1.47947e+006,200,482.7,164.294,18.6314,True,
3238,317.603,1.47947e+006,201,481.613,164.562,18.6241,True,
3238,317.603,1.47947e+006,202,481.619,165.816,31.3528,True,
3238,317.603,1.47947e+006,203,482.832,165.902,33.5864,True,
3238,317.603,1.47947e+006,204,482.711,168.072,31.4905,True,
3238,317.603,1.47947e+006,205,480.101,170.731,13.4899,True,
3238,317.603,1.47947e+006,206,484.903,166.11,18.9072,True,
3238,317.603,1.47947e+006,207,483.787,164.869,38.4824,True,
3238,317.603,1.47947e+006,208,485.164,164.779,31.1073,True,
3238,317.603,1.47947e+006,209,485.239,165.101,27.4914,True,
3238,317.603,1.47947e+006,210,485.075,165.308,18.9361,True,
3238,317.603,1.47947e+006,211,485.357,164.448,29.7928,True,
3238,317.603,1.47947e+006,212,483.637,163.568,31.7361,True,
3238,317.603,1.47947e+006,213,486.873,160.795,31.869,True,
3242,355.852,1.32045e+006,199,412.039,210.221,25.0497,True,
3242,355.852,1.32045e+006,200,414.859,211.723,27.5558,True,
3242,355.852,1.32045e+006,201,414.086,213.006,27.6791,True,
3242,355.852,1.32045e+006,202,414.97,210.332,36.0755,True,
3242,355.852,1.32045e+006,203,413.042,210.503,33.7281,True,
3242,355.852,1.32045e+006,204,413.572,211.45,25.5839,True,
3242,355.852,1.32045e+006,205,415.404,210.063,25.979,True,
3242,355.852,1.32045e+006,206,415.378,205.265,29.9832,True,
3242,355.852,1.32045e+006,207,415.825,204.689,21.8821,True,
3242,355.852,1.32045e+006,208,416.901,202.255,20.6766,True,
3251,1740.48,269974,201,131.832,462.616,49.483,False,
3251,1740.48,269974,202,130.594,461.948,31.7093,False,
3251,1740.48,269974,203,130.785,460.573,52.3388,False,
3253,107.134,4.38593e+006,199,15.8848,129.686,44.1887,False,
3253,107.134,4.38593e+006,200,12.7923,125.886,71.0011,False,
3253,107.134,4.38593e+006,201,15.2842,125.756,59.8253,False,
3253,107.134,4.38593e+006,202,9.97335,121.962,58.0872,False,
3254,34.9345,1.34504e+007,211,73.7178,260.608,56.9991,False,
3254,34.9345,1.34504e+007,212,67.6285,254.705,34.298,False,
3255,143.941,3.26442e+006,176,134.64,456.956,30.4868,True,
3255,143.941,3.26442e+006,177,131.53,455.803,47.0567,True,
3255,143.941,3.26442e+006,178,132.088,454.858,46.729,True,
3255,143.941,3.26442e+006,179,133.839,459.318,29.0213,True,
3255,143.941,3.26442e+006,180,134.01,454.66,46.8768,True,
3255,143.941,3.26442e+006,181,128.361,457.23,33.0836,True,
3255,143.941,3.26442e+006,182,126.479,457.295,42.3455,True,
3255,143.941,3.26442e+006,183,126.703,455.335,30.5749,True,
3255,143.941,3.26442e+006,184,134.347,456.753,35.8177,True,
3255,143.941,3.26442e+006,185,132.059,453.389,48.414,True,
3255,143.941,3.26442e+006,186,131.747,452.958,47.3612,True,
3255,143.941,3.26442e+006,187,133.137,451.901,53.8593,True,
3255,143.941,3.26442e+006,188,127.691,458.323,44.9317,True,
3255,143.941,3.26442e+006,189,130.507,460.288,40.3197,True,
3255,143.941,3.26442e+006,190,130.513,461.305,49.6205,True,
3255,143.941,3.26442e+006,191,126.175,462.235,45.2031,True,
3255,143.941,3.26442e+006,192,130.234,461.199,47.7879,True,
3255,143.941,3.26442e+006,193,128.283,457.835,48.4464,True,
3255,143.941,3.26442e+006,194,130.377,458.385,47.6838,True,
3255,143.941,3.26442e+006,195,128.196,461.004,46.7829,True,
3255,143.941,3.26442e+006,196,128.083,458.939,35.8795,True,
3256,486.492,965861,194,292.292,174.865,59.6559,False,
3256,486.492,965861,195,289.956,174.807,51.954,False,
3256,486.492,965861,196,287.767,173.446,33.9155,False,
3259,687.616,683352,200,437.439,90.9888,16.7256,False,
3259,687.616,683352,201,435.925,89.5637,17.1182,False,
3260,366.239,1.283e+006,200,173.336,113.155,43.5269,False,
3260,366.239,1.283e+006,201,172.66,113.341,26.6304,False,
3260,366.239,1.283e+006,202,173.177,114.56,32.5417,False,
3260,366.239,1.283e+006,203,174.229,111.616,31.1959,False,
3260,366.239,1.283e+006,204,176.788,109.172,10.116,False,
3260,366.239,1.283e+006,205,175.239,111.462,38.0283,False,
3264,781.228,601468,200,183.278,207.902,37.9422,False,
3264,781.228,601468,201,184.477,209.297,22.1575,False,
3265,320.517,1.46602e+006,200,92.8182,228.293,90.6204,False,
3265,320.517,1.46602e+006,201,93.7636,224.931,110.452,False,
3265,320.517,1.46602e+006,202,93.2221,226.964,97.0164,False,
3265,320.517,1.46602e+006,203,94.3251,225.126,109.629,False,
3267,369.281,1.27243e+006,200,180.698,271.357,11.1416,False,
3267,369.281,1.27243e+006,201,179.063,272.99,52.5972,False,
3267,369.281,1.27243e+006,202,177.511,275.131,19.6598,False,
3272,95.0537,4.94335e+006,200,338.148,396.95,27.0429,True,
3272,95.0537,4.94335e+006,201,344.538,393.17,14.4082,True,
3272,95.0537,4.94335e+006,202,342.323,390.35,21.8462,True,
3272,95.0537,4.94335e+006,203,338.799,393.364,41.498,True,
3272,95.0537,4.94335e+006,204,339.014,391.174,32.5176,True,
3272,95.0537,4.94335e+006,205,343.724,393.319,29.3412,True,
3272,95.0537,4.94335e+006,206,343.432,391.084,23.8244,True,
3272,95.0537,4.94335e+006,207,342.331,390.326,27.366,True,
3272,95.0537,4.94335e+006,208,336.64,393.045,14.493,True,
3272,95.0537,4.94335e+006,209,341.865,386.372,23.3667,True,
3272,95.0537,4.94335e+006,210,338.799,387.989,23.974,True,
3273,66.4542,7.07079e+006,200,575.996,420.035,28.0411,False,
3273,66.4542,7.07079e+006,201,582.332,420.849,13.3299,False,
3275,120.434,3.9016e+006,200,261.713,32.452,31.7136,True,
3275,120.434,3.9016e+006,201,264.919,31.6081,35.8557,True,
3275,120.434,3.9016e+006,202,261.855,35.3999,49.798,True,
3275,120.434,3.9016e+006,203,263.382,38.4646,40.8185,True,
3275,120.434,3.9016e+006,204,265.701,33.641,41.6953,True,
3277,51.637,9.09975e+006,201,333.427,130.325,10.6891,False,
3277,51.637,9.09975e+006,202,333.207,136.647,19.6407,False,
3279,598.661,784891,201,67.7529,203.252,28.5026,False,
3279,598.661,784891,202,68.5509,203.466,19.9026,False,
3279,598.661,784891,203,65.8741,201.991,32.9299,False,
3280,1032.99,454879,201,392.302,232.981,9.01934,False,
3280,1032.99,454879,202,391.214,234.118,9.7455,False,
3281,1840.48,255305,201,559.364,338.772,27.5595,False,
3281,1840.48,255305,202,559.317,337.456,20.4247,False,
3283,152.559,3.08001e+006,193,339.7,16.9315,35.1951,True,
3283,152.559,3.08001e+006,194,341.148,13.2351,24.6245,True,
3283,152.559,3.08001e+006,195,338.576,15.1685,39.8283,True,
3283,152.559,3.08001e+006,196,340.898,16.6382,30.4812,True,
3283,152.559,3.08001e+006,197,340.486,17.8372,43.1764,True,
3283,152.559,3.08001e+006,198,347.416,18.2572,36.7352,True,
3284,17640.9,26636.1,202,380.675,14.2252,35.8082,False,
3284,17640.9,26636.1,203,380.648,14.7218,18.9738,False,
3284,17640.9,26636.1,204,381.383,14.0829,33.713,False,
3285,26189.1,17942,215,347.208,18.2009,47.7195,False,
3285,26189.1,17942,216,347.103,18.3972,41.5718,False,
3285,26189.1,17942,217,346.727,18.8772,30.925,False,
3286,165.157,2.84508e+006,202,206.564,29.2404,19.5817,False,
3286,165.157,2.84508e+006,203,210.142,27.5866,13.7401,False,
3288,469.389,1.00105e+006,202,254.968,76.2307,43.97,False,
3288,469.389,1.00105e+006,203,254.69,78.3564,24.3659,False,
3290,683.555,687412,202,536.586,181.053,38.5965,False,
3290,683.555,687412,203,537.249,182.793,20.6304,False,
3296,103.039,4.56025e+006,202,631.719,423.958,32.2758,False,
3296,103.039,4.56025e+006,203,626.426,424.851,39.5098,False,
3296,103.039,4.56025e+006,204,630.561,427.133,31.5715,False,
3297,319.82,1.46921e+006,203,419.394,22.6048,33.0867,False,
3297,319.82,1.46921e+006,204,422.122,22.1404,11.6468,False,
3297,319.82,1.46921e+006,205,424.987,21.0302,23.8344,False,
3298,152.534,3.08052e+006,203,196.259,24.3415,31.2472,True,
3298,152.534,3.08052e+006,204,191.932,23.8045,30.9437,True,
3298,152.534,3.08052e+006,205,195.687,24.2228,52.603,True,
3298,152.534,3.08052e+006,206,196.888,22.2206,28.8931,True,
3298,152.534,3.08052e+006,207,200.52,24.0381,46.5384,True,
3298,152.534,3.08052e+006,208,201.1,21.7945,47.3166,True,
3298,152.534,3.08052e+006,209,195.755,21.6705,48.8323,True,
3298,152.534,3.08052e+006,210,199.097,24.7553,47.805,True,
3298,152.534,3.08052e+006,211,193.761,23.3968,26.8457,True,
3301,2826.7,166231,203,541.476,82.0712,10.372,False,
3301,2826.7,166231,204,541.562,83.096,15.9414,False,
3306,611.008,769031,203,16.3551,127.571,47.2214,False,
3306,611.008,769031,204,17.5374,129.218,47.3892,False,
3307,26189.1,17942,205,225.823,274.384,73.6079,False,
3307,26189.1,17942,206,225.964,273.994,80.9076,False,
3307,26189.1,17942,207,225.776,274.415,80.5235,False,
3312,339.584,1.3837e+006,204,122.627,163.024,23.9114,False,
3312,339.584,1.3837e+006,205,125.253,164.531,13.4495,False,
3312,339.584,1.3837e+006,206,126.223,162.301,19.5712,False,
3317,26189.1,17942,207,107.773,231.627,30.9118,False,
3317,26189.1,17942,208,107.809,231.973,30.9118,False,
3317,26189.1,17942,209,108.097,231.387,32.82,False,
3317,26189.1,17942,210,108.087,231.135,33.0836,False,
3319,232.701,2.01926e+006,204,599.766,466.096,29.7745,False,
3319,232.701,2.01926e+006,205,602.003,466.08,48.0162,False,
3319,232.701,2.01926e+006,206,598.148,464.8,39.8472,False,
3319,232.701,2.01926e+006,207,602.122,464.73,47.623,False,
3319,232.701,2.01926e+006,208,606.673,465.64,15.3669,False,
3319,232.701,2.01926e+006,209,605.69,466.131,13.9517,False,
3320,223.819,2.09939e+006,196,110.071,204.951,71.4512,False,
3320,223.819,2.09939e+006,197,109.431,201.025,63.9535,False,
3320,223.819,2.09939e+006,198,109.247,199.806,59.0221,False,
3320,223.819,2.09939e+006,199,109.195,199.85,56.8172,False,
3320,223.819,2.09939e+006,200,110.774,204.406,61.5901,False,
3321,551.462,852070,199,135.196,458.395,49.9932,False,
3321,551.462,852070,200,134.601,460.298,53.2032,False,
3324,77.8524,6.03557e+006,205,260.906,42.0325,35.5552,False,
3324,77.8524,6.03557e+006,206,255.779,44.3534,33.9265,False,
3330,604.045,777895,205,331.098,134.919,42.0614,False,
3330,604.045,777895,206,328.74,135.384,53.8997,False,
3330,604.045,777895,207,329.636,136.92,25.5546,False,
3341,176.228,2.66634e+006,205,110.036,299.57,38.8446,True,
3341,176.228,2.66634e+006,206,108.625,296.733,44.0381,True,
3341,176.228,2.66634e+006,207,107.091,301.833,43.7891,True,
3341,176.228,2.66634e+006,208,108.94,301.371,34.497,True,
3341,176.228,2.66634e+006,209,109.912,301.596,39.2988,True,
3341,176.228,2.66634e+006,210,108.833,295.502,37.2225,True,
3341,176.228,2.66634e+006,211,108.73,294.694,36.8712,True,
3341,176.228,2.66634e+006,212,110.184,292.4,42.7331,True,
3342,167.76,2.80092e+006,205,133.566,452.03,67.8204,True,
3342,167.76,2.80092e+006,206,131.873,453.456,73.0052,True,
3342,167.76,2.80092e+006,207,129.971,456.895,72.4412,True,
3342,167.76,2.80092e+006,208,131.884,456.704,74.8598,True,
3342,167.76,2.80092e+006,209,132.353,457.58,70.0909,True,
3342,167.76,2.80092e+006,210,131.893,456.072,73.8713,True,
3342,167.76,2.80092e+006,211,128.825,453.643,36.2103,True,
3342,167.76,2.80092e+006,212,125.766,453.927,48.1869,True,
3342,167.76,2.80092e+006,213,127.211,455.665,32.995,True,
3342,167.76,2.80092e+006,214,124.924,456.873,43.414,True,
3342,167.76,2.80092e+006,215,127.356,459.067,22.5521,True,
3342,167.76,2.80092e+006,216,131.74,455.463,51.9645,True,
3342,167.76,2.80092e+006,217,127.449,452.344,52.6289,True,
3342,167.76,2.80092e+006,218,134.796,450.095,47.3094,True,
3342,167.76,2.80092e+006,219,135.485,450.11,45.7306,True,
3342,167.76,2.80092e+006,220,135.956,452.721,42.2368,True,
3342,167.76,2.80092e+006,221,134.974,450.967,47.0711,True,
3342,167.76,2.80092e+006,222,131.217,448.452,56.792,True,
3342,167.76,2.80092e+006,223,127.161,450.512,50.9864,True,
3342,167.76,2.80092e+006,224,133.636,450.359,43.7821,True,
3350,360.383,1.30384e+006,206,535.598,181.931,29.0987,False,
3350,360.383,1.30384e+006,207,532.432,179.69,56.8795,False,
3350,360.383,1.30384e+006,208,532.91,179.953,38.1758,False,
3350,360.383,1.30384e+006,209,530.22,178.909,42.0193,False,
3354,1493.78,314561,207,512.117,361.732,43.2395,False,
3354,1493.78,314561,208,513.53,363.047,31.15,False,
3354,1493.78,314561,209,514.198,363.101,20.9158,False,
3355,182.821,2.57019e+006,206,85.8122,395.461,16.2231,False,
3355,182.821,2.57019e+006,207,84.2096,395.408,11.1293,False,
3355,182.821,2.57019e+006,208,82.9298,391.879,9.80127,False,
3355,182.821,2.57019e+006,209,87.1203,389.372,18.0708,False,
3359,108.557,4.32846e+006,206,622.642,426.738,51.0124,True,
3359,108.557,4.32846e+006,207,622.253,424.112,60.1002,True,
3359,108.557,4.32846e+006,208,621.507,420.418,59.6314,True,
3359,108.557,4.32846e+006,209,626.44,421.768,45.9186,True,
3359,108.557,4.32846e+006,210,632.266,426.214,33.0641,True,
3359,108.557,4.32846e+006,211,626.638,423.136,53.214,True,
3359,108.557,4.32846e+006,212,624.787,425.784,47.2654,True,
3359,108.557,4.32846e+006,213,628.212,426.315,59.537,True,
3361,3294.73,142617,207,168.122,43.6577,20.9792,False,
3361,3294.73,142617,208,168.633,42.4916,22.0743,False,
3361,3294.73,142617,209,168.354,41.6414,19.559,False,
3362,39.9411,1.17644e+007,207,538.831,42.0356,17.8546,False,
3362,39.9411,1.17644e+007,208,531.846,45.5043,11.2238,False,
3364,38.9256,1.20713e+007,207,560.685,70.3223,48.3316,False,
3364,38.9256,1.20713e+007,208,566.426,65.1849,13.683,False,
3365,587.762,799445,207,254.069,72.0611,22.8508,False,
3365,587.762,799445,208,252.283,70.6982,31.0075,False,
3367,64.4065,7.29559e+006,207,260.33,93.2122,20.6321,False,
3367,64.4065,7.29559e+006,208,260.732,98.8909,17.7723,False,
3369,88.4368,5.31322e+006,207,175.455,112.552,40.7065,True,
3369,88.4368,5.31322e+006,208,174.607,119.915,21.2021,True,
3369,88.4368,5.31322e+006,209,173.149,118.278,19.9146,True,
3369,88.4368,5.31322e+006,210,175.213,113.941,18.9468,True,
3369,88.4368,5.31322e+006,211,174.915,117.141,20.0289,True,
3369,88.4368,5.31322e+006,212,179.524,114.061,42.0274,True,
3376,280.111,1.67749e+006,208,383.008,15.5651,34.4318,True,
3376,280.111,1.67749e+006,209,384.339,14.126,45.6605,True,
3376,280.111,1.67749e+006,210,386.082,15.4012,37.0905,True,
3376,280.111,1.67749e+006,211,383.757,12.8238,54.26,True,
3376,280.111,1.67749e+006,212,381.382,12.4885,51.6785,True,
3376,280.111,1.67749e+006,213,377.314,10.2897,35.4823,True,
3376,280.111,1.67749e+006,214,379.476,12.6849,48.8197,True,
3376,280.111,1.67749e+006,215,381.893,11.0965,34.0458,True,
3380,160.278,2.93168e+006,208,185.482,188.714,31.0536,False,
3380,160.278,2.93168e+006,209,181.803,190.205,31.8732,False,
3382,3315.57,141720,208,111.341,199.031,24.1468,False,
3382,3315.57,141720,209,111.5,200,17.6839,False,
3383,146.077,3.21668e+006,208,615.463,236.517,32.5145,True,
3383,146.077,3.21668e+006,209,610.837,237.971,27.5063,True,
3383,146.077,3.21668e+006,210,615.382,232.785,20.6568,True,
3383,146.077,3.21668e+006,211,614.427,236.325,45.5342,True,
3383,146.077,3.21668e+006,212,609.631,236.426,43.6964,True,
3383,146.077,3.21668e+006,213,611.02,234.318,35.4285,True,
3383,146.077,3.21668e+006,214,614.73,236.589,42.1383,True,
3383,146.077,3.21668e+006,215,609.915,237.191,47.1998,True,
3383,146.077,3.21668e+006,216,609.424,237.675,35.0729,True,
3383,146.077,3.21668e+006,217,612.683,237.465,50.3152,True,
3383,146.077,3.21668e+006,218,616.651,238.537,45.3506,True,
3383,146.077,3.21668e+006,219,617.059,236.513,41.0938,True,
3383,146.077,3.21668e+006,220,618.796,233.107,36.8777,True,
3388,213.516,2.2007e+006,208,420.79,279.053,16.7886,False,
3388,213.516,2.2007e+006,209,417.448,280.08,34.2135,False,
3390,96.9892,4.84471e+006,208,301.096,335.657,69.3826,True,
3390,96.9892,4.84471e+006,209,295.217,340.206,50.866,True,
3390,96.9892,4.84471e+006,210,301.673,335.959,34.2871,True,
3390,96.9892,4.84471e+006,211,299.9,337.127,67.2635,True,
3390,96.9892,4.84471e+006,212,297.179,334.94,58.7711,True,
3390,96.9892,4.84471e+006,213,294.513,334.215,50.9429,True,
3390,96.9892,4.84471e+006,214,295.454,337.061,72.5169,True,
3392,105.182,4.46735e+006,208,586.948,380.096,27.8656,True,
3392,105.182,4.46735e+006,209,591.764,383.96,25.1379,True,
3392,105.182,4.46735e+006,210,592.076,384.514,44.8969,True,
3392,105.182,4.46735e+006,211,587.585,383.649,42.0136,True,
3392,105.182,4.46735e+006,212,583.84,378.788,39.1033,True,
3393,2984.05,157465,208,265.398,25.8075,48.3753,False,
3393,2984.05,157465,209,266.13,26.6214,42.2634,False,
3395,128.177,3.6659e+006,208,225.41,272.042,79.6682,True,
3395,128.177,3.6659e+006,209,223.262,271.689,52.2124,True,
3395,128.177,3.6659e+006,210,221.805,270.222,42.5622,True,
3395,128.177,3.6659e+006,211,222.073,271.708,52.4902,True,
3395,128.177,3.6659e+006,212,227.34,272.533,50.7835,True,
3395,128.177,3.6659e+006,213,228.796,276.674,39.3889,True,
3395,128.177,3.6659e+006,214,229.6,269.51,63.8298,True,
3395,128.177,3.6659e+006,215,223.285,270.129,43.807,True,
3395,128.177,3.6659e+006,216,224.984,268.797,56.9447,True,
3395,128.177,3.6659e+006,217,227.33,271.252,63.0247,True,
3395,128.177,3.6659e+006,218,226.663,274.689,52.7414,True,
3395,128.177,3.6659e+006,219,227.375,272.028,60.313,True,
3395,128.177,3.6659e+006,220,224.548,271.732,50.7332,True,
3395,128.177,3.6659e+006,221,227.707,272.801,69.8489,True,
3395,128.177,3.6659e+006,222,224.847,269.113,78.2288,True,
3395,128.177,3.6659e+006,223,229.876,272.099,67.7057,True,
3395,128.177,3.6659e+006,224,226.589,268.694,44.8718,True,
3395,128.177,3.6659e+006,225,223.196,267.46,46.213,True,
3395,128.177,3.6659e+006,226,228.376,269.206,63.678,True,
3395,128.177,3.6659e+006,227,228.478,270.13,55.4013,True,
3395,128.177,3.6659e+006,228,235.07,274.489,44.2257,True,
3396,70.2809,6.6858e+006,195,300.321,331.197,58.5877,True,
3396,70.2809,6.6858e+006,196,291.942,330.612,56.5925,True,
3396,70.2809,6.6858e+006,197,296.383,328.843,38.1749,True,
3396,70.2809,6.6858e+006,198,297.46,327.694,33.6604,True,
3396,70.2809,6.6858e+006,199,299.35,330.392,52.744,True,
3396,70.2809,6.6858e+006,200,293.134,332.986,64.5679,True,
3396,70.2809,6.6858e+006,201,288.636,333.116,34.1217,True,
3396,70.2809,6.6858e+006,202,295.353,332.824,76.9613,True,
3396,70.2809,6.6858e+006,203,287.138,333.719,49.9353,True,
3396,70.2809,6.6858e+006,204,293.893,332.273,67.7394,True,
3396,70.2809,6.6858e+006,205,287.54,331.245,39.3958,True,
3397,4014.31,117052,203,225.638,275.244,71.1918,False,
3397,4014.31,117052,204,226.579,275.728,74.1231,False,
3399,86.3268,5.44308e+006,209,254.021,67.4432,19.2501,False,
3399,86.3268,5.44308e+006,210,253.256,74.4285,13.9737,False,
3399,86.3268,5.44308e+006,211,254.412,70.001,42.3881,False,
3399,86.3268,5.44308e+006,212,255.833,68.8885,43.9777,False,
3401,66.9192,7.02166e+006,209,187.097,130.709,25.9842,False,
3401,66.9192,7.02166e+006,210,187.479,123.186,29.2377,False,
3401,66.9192,7.02166e+006,211,186.653,125.69,21.502,False,
3403,234.483,2.00391e+006,209,380.981,197.917,7.62338,True,
3403,234.483,2.00391e+006,210,377.067,198.716,34.8429,True,
3403,234.483,2.00391e+006,211,378.263,194.655,36.4727,True,
3403,234.483,2.00391e+006,212,377.185,195.949,53.9824,True,
3403,234.483,2.00391e+006,213,379.871,197.81,41.146,True,
3403,234.483,2.00391e+006,214,379.734,196.705,45.6873,True,
3403,234.483,2.00391e+006,215,383.082,195.161,42.547,True,
3403,234.483,2.00391e+006,216,381.926,194.728,45.5372,True,
3403,234.483,2.00391e+006,217,382.303,197.707,37.3294,True,
3403,234.483,2.00391e+006,218,377.823,195.604,30.3232,True,
3403,234.483,2.00391e+006,219,376.92,198.931,18.2993,True,
3403,234.483,2.00391e+006,220,375.714,201.038,31.0416,True,
3406,286.943,1.63755e+006,210,558.342,75.6062,18.0726,False,
3406,286.943,1.63755e+006,211,557.502,73.071,57.3809,False,
3406,286.943,1.63755e+006,212,558.189,73.0868,33.2428,False,
3406,286.943,1.63755e+006,213,561.664,70.5647,55.6559,False,
3407,46.2643,1.01565e+007,210,459.696,82.2543,20.79,False,
3407,46.2643,1.01565e+007,211,460.254,88.951,40.5581,False,
3408,1072.7,438037,210,64.26,105.18,24.5455,False,
3408,1072.7,438037,211,63.4617,106.462,9.33487,False,
3411,131.587,3.57089e+006,210,287.826,174.585,16.2462,False,
3411,131.587,3.57089e+006,211,289.052,178.464,27.453,False,
3412,83.2454,5.64456e+006,210,63.2336,201.793,41.9966,False,
3412,83.2454,5.64456e+006,211,63.8425,199.704,36.6646,False,
3412,83.2454,5.64456e+006,212,56.1528,198.772,11.6439,False,
3413,373.124,1.25932e+006,211,419.308,205.832,34.0067,False,
3413,373.124,1.25932e+006,212,420.969,207.805,22.6004,False,
3417,253.961,1.85022e+006,210,457.978,46.2485,30.3345,False,
3417,253.961,1.85022e+006,211,459.273,43.6609,39.5408,False,
3417,253.961,1.85022e+006,212,461.774,41.6016,24.2495,False,
3418,82.8424,5.67202e+006,210,17.3124,128.438,69.0597,False,
3418,82.8424,5.67202e+006,211,15.7722,129.21,72.7285,False,
3418,82.8424,5.67202e+006,212,11.8529,122.931,29.7665,False,
3422,359.732,1.30621e+006,211,264.153,32.7191,32.7421,False,
3422,359.732,1.30621e+006,212,262.271,30.7135,57.4516,False,
3424,26189.1,17942,211,400.88,51.2873,18.7952,False,
3424,26189.1,17942,212,400.714,51.1012,29.4119,False,
3425,845.313,555869,211,26.0361,63.5999,16.263,False,
3425,845.313,555869,212,26.4472,61.8912,25.6225,False,
3426,305.905,1.53605e+006,211,591.039,76.622,9.97012,False,
3426,305.905,1.53605e+006,212,589.925,79.0262,9.40395,False,
3430,102.941,4.56458e+006,211,462.901,235.777,22.4613,False,
3430,102.941,4.56458e+006,212,463.36,240.27,42.9248,False,
3431,1030.43,456008,211,499.088,252.376,20.1543,False,
3431,1030.43,456008,212,499.736,250.883,22.8969,False,
3435,190.257,2.46974e+006,211,133.048,351.626,45.7008,False,
3435,190.257,2.46974e+006,212,131.244,348.51,31.6146,False,
3436,445.887,1.05382e+006,211,547.181,450.152,14.2369,False,
3436,445.887,1.05382e+006,212,544.71,449.389,11.239,False,
3437,26189.1,17942,211,109.713,229.297,47.545,False,
3437,26189.1,17942,212,109.818,229.393,47.9722,False,
